read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
13c506fe-aa79-4880-8546-d2721c01db88	3900	3905	5	34.345641	23.076569	-11.269073	0	218	0.0558258643	94.417414	94.518481	3759	69	77	72
14157bc4-d9c1-45ee-813a-79a932b0cdca	2246	2237	-9	37.914515	29.822083	-8.092432	0	82	0.0365093500	96.349065	96.390845	2190	21	26	35
14360209-da36-4834-97ae-ce87a7a52abd	5249	5234	-15	37.123262	26.961788	-10.161473	0	191	0.0363878834	96.361212	96.401658	5117	58	59	74
1440482b-e03f-45cb-aee6-68b7617a6f18	627	628	1	39.668262	30.679936	-8.988325	0	26	0.0414012739	95.859873	95.924765	612	5	11	10
1521a4a4-872b-43e5-a10c-7a5b155000ff	446	441	-5	27.874439	14.548753	-13.325687	0	48	0.1076233184	89.237668	89.542484	411	17	13	18
153d9c49-28d1-4559-a00a-3a1c3cd0f427	5655	5649	-6	26.985500	22.134537	-4.850962	0	249	0.0440318302	95.596817	95.636172	5457	141	51	57
15897d51-7859-4d5e-8c48-f866f11a034d	14447	14329	-118	38.548488	24.000698	-14.547790	0	945	0.0654115041	93.458850	93.543318	13691	449	189	307
15c1142c-446f-44d1-8cf2-82e130407a61	331	331	0	28.709970	26.839879	-1.870091	0	3	0.0090634441	99.093656	99.096386	329	1	1	1
15e63e9d-f7b9-485d-b101-20561489a4a0	424	423	-1	26.476415	16.078014	-10.398401	0	48	0.1132075472	88.679245	88.990826	388	23	12	13
164acd09-5f6a-4046-abe8-82d968e3a830	7782	6702	-1080	34.252891	11.311996	-22.940895	0	1667	0.2142122848	78.578772	78.799440	6196	425	81	1161
167ddd77-13b7-4b95-90dc-f4715a0eb66a	386	396	10	28.966321	24.411616	-4.554705	0	14	0.0353535354	96.464646	96.464646	382	4	10	0
16a345c3-162b-4816-b5bb-59ddb92d83a6	2271	2221	-50	26.824306	17.425484	-9.398822	0	163	0.0717745487	92.822545	92.922275	2140	49	32	82
16cdd63c-9d6d-44db-a40a-d9ad400016fb	292	287	-5	40.143836	27.763066	-12.380769	0	7	0.0239726027	97.602740	97.602740	285	2	0	5
