read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
ae6ddeb0-6ed2-4387-b62e-6e8381b3089c	1303	1299	-4	41.123561	30.787529	-10.336032	0	36	0.0276285495	97.237145	97.256098	1276	14	9	13
b2bcb217-5d3b-4191-9f2e-b401fdd07b3f	3032	3006	-26	38.079485	26.325682	-11.753804	0	95	0.0313324538	96.866755	96.885246	2955	33	18	44
b7fa546f-892e-4c87-8b8a-7c011de52df4	547	543	-4	30.893967	26.327808	-4.566159	0	34	0.0621572212	93.784278	93.906810	524	8	11	15
b9eb5d22-d22d-41be-91ef-e4241a3acbd5	2514	2503	-11	37.891806	27.283660	-10.608146	0	102	0.0405727924	95.942721	95.987411	2440	35	28	39
baaf4860-8c90-404b-a48d-bd6187d7a267	3254	3248	-6	33.641364	22.901478	-10.739887	0	286	0.0878918254	91.210817	91.475410	3069	78	101	107
bb31df33-8af7-4aeb-b936-abc56dcf49fe	4096	4066	-30	37.614258	21.528529	-16.085729	0	360	0.0878906250	91.210938	91.436727	3844	114	108	138
bc4732e4-8fdc-41bf-91c4-f692e74162d2	2575	2570	-5	38.263301	29.339300	-8.924001	0	74	0.0287378641	97.126214	97.147263	2520	31	19	24
bf3cc943-b54b-4bfb-b483-bd021f49f0f5	687	722	35	39.719068	27.207756	-12.511312	0	43	0.0595567867	94.044321	94.060773	681	4	37	2
bf76258d-dfb5-4043-9d97-ede55a8c2a83	1435	1444	9	24.625087	16.305402	-8.319685	0	117	0.0810249307	91.897507	92.046227	1354	54	36	27
bfc1597e-9c8d-4ed5-ba72-e3adb904e330	1336	1331	-5	37.803892	25.141247	-12.662645	0	65	0.0486526946	95.134731	95.195861	1288	26	17	22
c7a446af-8a57-4bcc-9745-f04da35285a1	927	928	1	28.341963	18.059267	-10.282696	0	63	0.0678879310	93.211207	93.333333	882	28	18	17
cb132e2a-c632-4bbd-bfee-21abc95e233c	3772	3755	-17	37.376988	27.266844	-10.110144	0	137	0.0363202545	96.367975	96.396633	3665	60	30	47
cee7f75d-52a4-4677-b621-8720fb6aa81a	534	527	-7	37.192884	28.199241	-8.993643	0	30	0.0561797753	94.382022	94.434137	509	13	5	12
d0096d12-3b6f-4370-9642-0aa78718c604	3180	3160	-20	34.185535	24.603165	-9.582370	0	140	0.0440251572	95.597484	95.644057	3074	52	34	54
d846cfcd-f95e-4823-9bb0-b9da2270f1f0	4447	4432	-15	32.901732	19.145984	-13.755748	0	317	0.0712840117	92.871599	93.034498	4234	94	104	119
dab4a681-d703-4de2-8a7e-f50f445e8095	2428	2423	-5	36.090198	27.550144	-8.540053	0	94	0.0387149918	96.128501	96.169519	2360	37	26	31
dbb83b1b-3deb-4026-9352-dd15e336a8c4	2547	2543	-4	32.424421	22.440425	-9.983996	0	136	0.0533961523	94.660385	94.751061	2455	44	44	48
e175ff6f-1cd6-44c9-abc5-50d4f1c0e30d	702	716	14	34.039886	28.621508	-5.418378	0	38	0.0530726257	94.692737	94.729542	683	14	19	5
ee842a20-739d-441c-b179-65807a9d3660	2344	2343	-1	39.409556	27.499787	-11.909770	0	105	0.0447952218	95.520478	95.588235	2275	32	36	37
f096a6ed-bc36-4f23-ab01-4de4666e5456	318	309	-9	24.506289	23.673139	-0.833150	0	16	0.0503144654	94.968553	94.984326	303	5	1	10
f677e898-b23d-48d0-a874-d3b68ef67972	518	519	1	35.619691	22.951830	-12.667861	0	24	0.0462427746	95.375723	95.437262	502	9	8	7
f722a4e1-274d-4934-a200-0a0704b2683c	5619	5613	-6	39.835380	27.600392	-12.234988	0	247	0.0439579996	95.604200	95.669705	5457	71	85	91
f8938129-4431-4747-be8d-53fca8e0d080	287	314	27	30.972125	23.535032	-7.437094	0	45	0.1433121019	85.668790	85.893417	274	8	32	5
f9857bf0-af55-48c2-8e91-4371ac52ea3f	336	331	-5	38.232143	26.534743	-11.697400	0	16	0.0476190476	95.238095	95.294118	324	3	4	9
fb601d87-8e43-420e-be9f-da2bd0c9f851	2832	2865	33	33.862994	23.296684	-10.566310	0	168	0.0586387435	94.136126	94.230769	2744	41	80	47
fd55eaca-e3c3-4e2f-b2b5-0ae28929f2c9	955	947	-8	36.946597	27.707497	-9.239099	0	41	0.0429319372	95.706806	95.746888	923	15	9	17
fd7047b0-7aae-4b3b-b871-5570cf17068c	3617	3584	-33	39.540503	29.386161	-10.154342	0	107	0.0295825270	97.041747	97.058015	3530	34	20	53
